;temperature;humidity;time
2659;20.6;60;2022-05-06 22:27:46.420997
2660;20.6;61;2022-05-06 22:52:34.324007
2661;unavailable;61;2022-05-06 22:58:11.347022
2662;unavailable;unavailable;2022-05-06 22:58:11.347148
2663;unavailable;unavailable;2022-05-06 22:58:11.347314
2664;unavailable;unavailable;2022-05-06 22:58:11.347438
2665;20.4;unavailable;2022-05-06 22:58:11.669312
2666;20.4;61;2022-05-06 22:58:11.727157
2667;20.6;61;2022-05-06 22:58:11.730464
2668;20.6;60;2022-05-06 22:58:11.742583
2669;20.6;60;2022-05-06 23:03:02.562928
2670;20.6;61;2022-05-06 23:04:57.559706
2671;20.6;61;2022-05-06 23:09:00.753997
2672;20.6;62;2022-05-06 23:59:58.055703
2673;20.7;62;2022-05-07 00:04:41.106680
2674;20.7;61;2022-05-07 00:04:41.115855
2675;20.7;60;2022-05-07 00:05:56.668103
2676;20.6;60;2022-05-07 00:07:16.014877
2677;20.7;60;2022-05-07 00:10:30.382042
2678;20.7;59;2022-05-07 00:10:30.390682
2679;20.3;59;2022-05-07 00:17:17.319675
2680;20.4;59;2022-05-07 00:18:32.791123
2681;20.3;59;2022-05-07 00:42:49.043999
2682;20.4;59;2022-05-07 00:44:02.671733
2683;20.3;59;2022-05-07 00:48:38.027463
2684;20.4;59;2022-05-07 00:51:46.652668
2685;20.3;59;2022-05-07 00:54:34.488132
2686;20.4;59;2022-05-07 00:56:31.328567
2687;20.3;59;2022-05-07 00:58:03.797730
2688;20.4;59;2022-05-07 01:05:26.995008
2689;20.3;59;2022-05-07 01:08:33.575105
2690;20.3;58;2022-05-07 01:42:40.885688
2691;20.6;58;2022-05-07 01:44:35.883446
2692;20.6;59;2022-05-07 01:47:20.048672
2693;20.7;59;2022-05-07 01:51:44.222676
2694;20.6;59;2022-05-07 02:03:52.923675
2695;20.7;59;2022-05-07 02:05:15.969571
2696;unavailable;59;2022-05-07 02:10:34.763189
2697;unavailable;unavailable;2022-05-07 02:10:34.763318
2698;unavailable;unavailable;2022-05-07 02:10:34.763546
2699;unavailable;unavailable;2022-05-07 02:10:34.763660
2700;20.3;unavailable;2022-05-07 02:10:35.369825
2701;20.3;61;2022-05-07 02:10:35.454822
2702;20.7;61;2022-05-07 02:10:35.455079
2703;20.7;59;2022-05-07 02:10:35.455178
2704;unavailable;59;2022-05-07 02:11:15.849840
2705;unavailable;unavailable;2022-05-07 02:11:15.850020
2706;unavailable;unavailable;2022-05-07 02:11:15.850198
2707;unavailable;unavailable;2022-05-07 02:11:15.850273
2708;20.3;unavailable;2022-05-07 02:11:16.457418
2709;20.3;61;2022-05-07 02:11:16.521155
2710;20.6;61;2022-05-07 02:11:16.521444
2711;20.6;59;2022-05-07 02:11:16.527146
2712;unavailable;59;2022-05-07 02:12:02.533832
2713;unavailable;unavailable;2022-05-07 02:12:02.533977
2714;unavailable;unavailable;2022-05-07 02:12:02.534144
2715;unavailable;unavailable;2022-05-07 02:12:02.534223
2716;20.3;unavailable;2022-05-07 02:12:03.137785
2717;20.3;61;2022-05-07 02:12:03.215230
2718;20.6;61;2022-05-07 02:12:03.215531
2719;20.6;59;2022-05-07 02:12:03.215633
2720;20.7;59;2022-05-07 02:12:50.833591
2721;unavailable;59;2022-05-07 02:14:15.854429
2722;unavailable;unavailable;2022-05-07 02:14:15.854615
2723;unavailable;unavailable;2022-05-07 02:14:15.854793
2724;unavailable;unavailable;2022-05-07 02:14:15.854867
2725;20.3;unavailable;2022-05-07 02:14:16.639550
2726;20.3;61;2022-05-07 02:14:17.055119
2727;20.7;61;2022-05-07 02:14:17.055380
2728;20.7;59;2022-05-07 02:14:17.055482
2729;unavailable;59;2022-05-07 02:15:03.174365
2730;unavailable;unavailable;2022-05-07 02:15:03.174530
2731;unavailable;unavailable;2022-05-07 02:15:03.174687
2732;unavailable;unavailable;2022-05-07 02:15:03.174761
2733;20.3;unavailable;2022-05-07 02:15:03.987180
2734;20.3;61;2022-05-07 02:15:04.058502
2735;20.7;61;2022-05-07 02:15:04.058762
2736;20.7;59;2022-05-07 02:15:04.058862
2737;unavailable;59;2022-05-07 02:15:45.782734
2738;unavailable;unavailable;2022-05-07 02:15:45.782864
2739;unavailable;unavailable;2022-05-07 02:15:45.783027
2740;unavailable;unavailable;2022-05-07 02:15:45.783103
2741;20.3;unavailable;2022-05-07 02:15:46.568225
2742;20.3;61;2022-05-07 02:15:46.658005
2743;20.7;61;2022-05-07 02:15:46.658256
2744;20.7;59;2022-05-07 02:15:46.658385
2745;unavailable;59;2022-05-07 02:17:15.686956
2746;unavailable;unavailable;2022-05-07 02:17:15.687142
2747;unavailable;unavailable;2022-05-07 02:17:15.687344
2748;unavailable;unavailable;2022-05-07 02:17:15.687420
2749;20.3;unavailable;2022-05-07 02:17:16.473835
2750;20.3;61;2022-05-07 02:17:16.559456
2751;20.7;61;2022-05-07 02:17:16.559720
2752;20.7;59;2022-05-07 02:17:16.559824
2753;unavailable;59;2022-05-07 02:18:03.815940
2754;unavailable;unavailable;2022-05-07 02:18:03.816101
2755;unavailable;unavailable;2022-05-07 02:18:03.816315
2756;unavailable;unavailable;2022-05-07 02:18:03.816396
2757;20.3;unavailable;2022-05-07 02:18:04.516705
2758;20.3;61;2022-05-07 02:18:04.594406
2759;20.7;61;2022-05-07 02:18:04.594671
2760;20.7;59;2022-05-07 02:18:04.594774
2761;unavailable;59;2022-05-07 02:19:14.048207
2762;unavailable;unavailable;2022-05-07 02:19:14.048354
2763;unavailable;unavailable;2022-05-07 02:19:14.048569
2764;unavailable;unavailable;2022-05-07 02:19:14.048679
2765;20.3;unavailable;2022-05-07 02:19:14.860414
2766;20.3;61;2022-05-07 02:19:14.953000
2767;20.7;61;2022-05-07 02:19:14.953253
2768;20.7;59;2022-05-07 02:19:14.953378
2769;unavailable;59;2022-05-07 02:20:04.217170
2770;unavailable;unavailable;2022-05-07 02:20:04.217296
2771;unavailable;unavailable;2022-05-07 02:20:04.217468
2772;unavailable;unavailable;2022-05-07 02:20:04.217542
2773;20.3;unavailable;2022-05-07 02:20:05.027714
2774;20.3;61;2022-05-07 02:20:05.121372
2775;20.7;61;2022-05-07 02:20:05.121652
2776;20.7;59;2022-05-07 02:20:05.121753
2777;unavailable;59;2022-05-07 02:21:15.925910
2778;unavailable;unavailable;2022-05-07 02:21:15.926092
2779;unavailable;unavailable;2022-05-07 02:21:15.926269
2780;unavailable;unavailable;2022-05-07 02:21:15.926358
2781;20.3;unavailable;2022-05-07 02:21:17.042731
2782;20.3;61;2022-05-07 02:21:17.118159
2783;20.7;61;2022-05-07 02:21:17.118474
2784;20.7;59;2022-05-07 02:21:17.122513
2785;unavailable;59;2022-05-07 02:22:04.736617
2786;unavailable;unavailable;2022-05-07 02:22:04.736800
2787;unavailable;unavailable;2022-05-07 02:22:04.736994
2788;unavailable;unavailable;2022-05-07 02:22:04.737068
2789;20.3;unavailable;2022-05-07 02:22:05.945500
2790;20.3;61;2022-05-07 02:22:06.047994
2791;20.7;61;2022-05-07 02:22:06.048251
2792;20.7;59;2022-05-07 02:22:06.048380
2793;20.6;59;2022-05-07 02:22:13.453375
2794;unavailable;59;2022-05-07 02:23:15.938824
2795;unavailable;unavailable;2022-05-07 02:23:15.938950
2796;unavailable;unavailable;2022-05-07 02:23:15.939112
2797;unavailable;unavailable;2022-05-07 02:23:15.939187
2798;20.3;unavailable;2022-05-07 02:23:18.177957
2799;20.3;61;2022-05-07 02:23:18.244230
2800;20.6;61;2022-05-07 02:23:18.244501
2801;20.6;59;2022-05-07 02:23:18.273021
2802;unavailable;59;2022-05-07 02:24:05.160923
2803;unavailable;unavailable;2022-05-07 02:24:05.161107
2804;unavailable;unavailable;2022-05-07 02:24:05.161286
2805;unavailable;unavailable;2022-05-07 02:24:05.161368
2806;20.3;unavailable;2022-05-07 02:24:07.123940
2807;20.3;61;2022-05-07 02:24:07.193173
2808;20.6;61;2022-05-07 02:24:07.193454
2809;20.6;59;2022-05-07 02:24:07.193560
2810;20.7;59;2022-05-07 02:24:46.235023
2811;unavailable;59;2022-05-07 02:25:49.120725
2812;unavailable;unavailable;2022-05-07 02:25:49.120906
2813;unavailable;unavailable;2022-05-07 02:25:49.121118
2814;unavailable;unavailable;2022-05-07 02:25:49.121212
2815;20.3;unavailable;2022-05-07 02:25:51.052675
2816;20.3;61;2022-05-07 02:25:51.133397
2817;20.7;61;2022-05-07 02:25:51.133660
2818;20.7;59;2022-05-07 02:25:51.133763
2819;unavailable;59;2022-05-07 02:26:15.550632
2820;unavailable;unavailable;2022-05-07 02:26:15.550759
2821;unavailable;unavailable;2022-05-07 02:26:15.550919
2822;unavailable;unavailable;2022-05-07 02:26:15.550995
2823;20.3;unavailable;2022-05-07 02:26:17.472521
2824;20.3;61;2022-05-07 02:26:17.551324
2825;20.7;61;2022-05-07 02:26:17.551623
2826;20.7;59;2022-05-07 02:26:17.551723
2827;20.2;59;2022-05-07 02:26:39.867772
2828;unavailable;59;2022-05-07 02:27:04.897945
2829;unavailable;unavailable;2022-05-07 02:27:04.898127
2830;unavailable;unavailable;2022-05-07 02:27:04.898287
2831;unavailable;unavailable;2022-05-07 02:27:04.898386
2832;20.2;unavailable;2022-05-07 02:27:06.945866
2833;20.2;61;2022-05-07 02:27:07.005772
2834;20.7;61;2022-05-07 02:27:07.006129
2835;20.7;59;2022-05-07 02:27:07.017639
2836;20.3;59;2022-05-07 02:28:38.555845
2837;unavailable;59;2022-05-07 02:29:40.421048
2838;unavailable;unavailable;2022-05-07 02:29:40.421174
2839;unavailable;unavailable;2022-05-07 02:29:40.421336
2840;unavailable;unavailable;2022-05-07 02:29:40.421411
2841;20.3;unavailable;2022-05-07 02:29:41.564804
2842;20.3;61;2022-05-07 02:29:41.643417
2843;20.7;61;2022-05-07 02:29:41.643684
2844;20.7;59;2022-05-07 02:29:41.643787
2845;unavailable;59;2022-05-07 02:30:06.353706
2846;unavailable;unavailable;2022-05-07 02:30:06.353835
2847;unavailable;unavailable;2022-05-07 02:30:06.353996
2848;unavailable;unavailable;2022-05-07 02:30:06.354068
2849;20.3;unavailable;2022-05-07 02:30:10.006694
2850;20.3;61;2022-05-07 02:30:10.107271
2851;20.7;61;2022-05-07 02:30:10.107618
2852;20.7;59;2022-05-07 02:30:10.107724
2853;unavailable;59;2022-05-07 02:30:34.696399
2854;unavailable;unavailable;2022-05-07 02:30:34.696527
2855;unavailable;unavailable;2022-05-07 02:30:34.696687
2856;unavailable;unavailable;2022-05-07 02:30:34.696763
2857;20.3;unavailable;2022-05-07 02:30:38.298075
2858;20.3;61;2022-05-07 02:30:38.366220
2859;20.7;61;2022-05-07 02:30:38.366483
2860;20.7;59;2022-05-07 02:30:38.366586
2861;unavailable;59;2022-05-07 02:31:02.996490
2862;unavailable;unavailable;2022-05-07 02:31:02.996622
2863;unavailable;unavailable;2022-05-07 02:31:02.996793
2864;unavailable;unavailable;2022-05-07 02:31:02.996875
2865;20.3;unavailable;2022-05-07 02:31:06.645303
2866;20.3;61;2022-05-07 02:31:06.731411
2867;20.7;61;2022-05-07 02:31:06.731673
2868;20.7;59;2022-05-07 02:31:06.731775
2869;unavailable;59;2022-05-07 02:33:27.083417
2870;unavailable;unavailable;2022-05-07 02:33:27.083544
2871;unavailable;unavailable;2022-05-07 02:33:27.083714
2872;unavailable;unavailable;2022-05-07 02:33:27.083793
2873;20.3;unavailable;2022-05-07 02:33:30.807932
2874;20.3;61;2022-05-07 02:33:30.854260
2875;20.7;61;2022-05-07 02:33:30.854553
2876;20.7;59;2022-05-07 02:33:30.854658
2877;20.6;59;2022-05-07 02:33:44.333306
2878;unavailable;59;2022-05-07 02:34:16.435256
2879;unavailable;unavailable;2022-05-07 02:34:16.435537
2880;unavailable;unavailable;2022-05-07 02:34:16.435712
2881;unavailable;unavailable;2022-05-07 02:34:16.435794
2882;20.3;unavailable;2022-05-07 02:34:19.803325
2883;20.3;61;2022-05-07 02:34:19.885950
2884;20.6;61;2022-05-07 02:34:19.888070
2885;20.6;59;2022-05-07 02:34:19.889085
2886;unavailable;59;2022-05-07 02:34:44.366390
2887;unavailable;unavailable;2022-05-07 02:34:44.366534
2888;unavailable;unavailable;2022-05-07 02:34:44.366699
2889;unavailable;unavailable;2022-05-07 02:34:44.366776
2890;20.3;unavailable;2022-05-07 02:34:46.992931
2891;20.3;61;2022-05-07 02:34:47.098383
2892;20.6;61;2022-05-07 02:34:47.098645
2893;20.6;59;2022-05-07 02:34:47.098750
2894;20.7;59;2022-05-07 02:35:39.426177
2895;20.6;59;2022-05-07 02:36:54.936132
2896;unavailable;59;2022-05-07 02:38:12.471880
2897;unavailable;unavailable;2022-05-07 02:38:12.472061
2898;unavailable;unavailable;2022-05-07 02:38:12.472275
2899;unavailable;unavailable;2022-05-07 02:38:12.472356
2900;20.3;unavailable;2022-05-07 02:38:13.542041
2901;20.3;61;2022-05-07 02:38:13.640614
2902;20.6;61;2022-05-07 02:38:13.640880
2903;20.6;59;2022-05-07 02:38:13.640985
2904;unavailable;59;2022-05-07 02:38:38.163193
2905;unavailable;unavailable;2022-05-07 02:38:38.163317
2906;unavailable;unavailable;2022-05-07 02:38:38.163542
2907;unavailable;unavailable;2022-05-07 02:38:38.163616
2908;20.3;unavailable;2022-05-07 02:38:40.609707
2909;20.3;61;2022-05-07 02:38:40.679895
2910;20.6;61;2022-05-07 02:38:40.680150
2911;20.6;59;2022-05-07 02:38:40.690911
2912;unavailable;59;2022-05-07 02:39:05.268246
2913;unavailable;unavailable;2022-05-07 02:39:05.268409
2914;unavailable;unavailable;2022-05-07 02:39:05.268593
2915;unavailable;unavailable;2022-05-07 02:39:05.268671
2916;20.3;unavailable;2022-05-07 02:39:08.982269
2917;20.3;61;2022-05-07 02:39:09.044414
2918;20.6;61;2022-05-07 02:39:09.044632
2919;20.6;59;2022-05-07 02:39:09.062048
2920;unavailable;59;2022-05-07 02:41:38.779044
2921;unavailable;unavailable;2022-05-07 02:41:38.779226
2922;unavailable;unavailable;2022-05-07 02:41:38.779433
2923;unavailable;unavailable;2022-05-07 02:41:38.779550
2924;20.3;unavailable;2022-05-07 02:41:42.539979
2925;20.3;61;2022-05-07 02:41:42.586413
2926;20.6;61;2022-05-07 02:41:42.586677
2927;20.6;59;2022-05-07 02:41:42.586784
2928;unavailable;59;2022-05-07 02:42:07.164135
2929;unavailable;unavailable;2022-05-07 02:42:07.164261
2930;unavailable;unavailable;2022-05-07 02:42:07.164478
2931;unavailable;unavailable;2022-05-07 02:42:07.164555
2932;20.3;unavailable;2022-05-07 02:42:10.903716
2933;20.3;61;2022-05-07 02:42:10.951273
2934;20.6;61;2022-05-07 02:42:10.951542
2935;20.6;59;2022-05-07 02:42:10.951644
2936;20.7;59;2022-05-07 02:42:59.241929
2937;unavailable;59;2022-05-07 02:43:15.951561
2938;unavailable;unavailable;2022-05-07 02:43:15.951685
2939;unavailable;unavailable;2022-05-07 02:43:15.951845
2940;unavailable;unavailable;2022-05-07 02:43:15.951919
2941;20.3;unavailable;2022-05-07 02:43:19.854788
2942;20.3;61;2022-05-07 02:43:19.932226
2943;20.7;61;2022-05-07 02:43:19.932496
2944;20.7;59;2022-05-07 02:43:19.932607
2945;20.2;59;2022-05-07 02:43:32.517802
2946;unavailable;59;2022-05-07 02:44:31.459820
2947;unavailable;unavailable;2022-05-07 02:44:31.459947
2948;unavailable;unavailable;2022-05-07 02:44:31.460110
2949;unavailable;unavailable;2022-05-07 02:44:31.460185
2950;20.2;unavailable;2022-05-07 02:44:34.813896
2951;20.2;61;2022-05-07 02:44:34.885994
2952;20.7;61;2022-05-07 02:44:34.886258
2953;20.7;59;2022-05-07 02:44:34.886368
2954;20.6;59;2022-05-07 02:44:43.095488
2955;20.3;59;2022-05-07 02:44:49.835080
2956;20.3;60;2022-05-07 02:44:49.848926
2957;unavailable;60;2022-05-07 02:45:39.640811
2958;unavailable;unavailable;2022-05-07 02:45:39.640938
2959;unavailable;unavailable;2022-05-07 02:45:39.641102
2960;unavailable;unavailable;2022-05-07 02:45:39.641174
2961;20.3;unavailable;2022-05-07 02:45:43.507188
2962;20.3;60;2022-05-07 02:45:43.600548
2963;20.6;60;2022-05-07 02:45:43.600813
2964;20.6;59;2022-05-07 02:45:43.600918
2965;unavailable;59;2022-05-07 02:46:32.985955
2966;unavailable;unavailable;2022-05-07 02:46:32.986137
2967;unavailable;unavailable;2022-05-07 02:46:32.986297
2968;unavailable;unavailable;2022-05-07 02:46:32.986395
2969;20.3;unavailable;2022-05-07 02:46:35.226039
2970;20.3;60;2022-05-07 02:46:35.310505
2971;20.6;60;2022-05-07 02:46:35.310769
2972;20.6;59;2022-05-07 02:46:35.310872
2973;20.6;61;2022-05-07 02:46:56.207073
2974;unavailable;61;2022-05-07 02:48:34.839683
2975;unavailable;unavailable;2022-05-07 02:48:34.839814
2976;unavailable;unavailable;2022-05-07 02:48:34.839978
2977;unavailable;unavailable;2022-05-07 02:48:34.840050
2978;20.3;unavailable;2022-05-07 02:48:35.729489
2979;20.3;61;2022-05-07 02:48:35.777088
2980;20.6;61;2022-05-07 02:48:35.777357
2981;20.6;59;2022-05-07 02:48:35.777462
2982;20.7;59;2022-05-07 02:49:16.692516
2983;20.2;59;2022-05-07 02:49:19.569668
2984;unavailable;59;2022-05-07 02:49:40.489658
2985;unavailable;unavailable;2022-05-07 02:49:40.489825
2986;unavailable;unavailable;2022-05-07 02:49:40.489988
2987;unavailable;unavailable;2022-05-07 02:49:40.490061
2988;20.2;unavailable;2022-05-07 02:49:44.386431
2989;20.2;61;2022-05-07 02:49:44.445979
2990;20.7;61;2022-05-07 02:49:44.446241
2991;20.7;59;2022-05-07 02:49:44.457836
2992;unavailable;59;2022-05-07 02:50:30.563154
2993;unavailable;unavailable;2022-05-07 02:50:30.563281
2994;unavailable;unavailable;2022-05-07 02:50:30.563496
2995;unavailable;unavailable;2022-05-07 02:50:30.563572
2996;20.2;unavailable;2022-05-07 02:50:34.438898
2997;20.2;61;2022-05-07 02:50:34.518316
2998;20.7;61;2022-05-07 02:50:34.518585
2999;20.7;59;2022-05-07 02:50:34.518687
3000;20.6;59;2022-05-07 02:50:54.791970
3001;unavailable;59;2022-05-07 02:53:15.019898
3002;unavailable;unavailable;2022-05-07 02:53:15.020080
3003;unavailable;unavailable;2022-05-07 02:53:15.020297
3004;unavailable;unavailable;2022-05-07 02:53:15.020378
3005;20.2;unavailable;2022-05-07 02:53:16.657858
3006;20.2;61;2022-05-07 02:53:16.728316
3007;20.6;61;2022-05-07 02:53:16.728628
3008;20.6;59;2022-05-07 02:53:16.732161
3009;unavailable;59;2022-05-07 02:53:41.355619
3010;unavailable;unavailable;2022-05-07 02:53:41.355745
3011;unavailable;unavailable;2022-05-07 02:53:41.355907
3012;unavailable;unavailable;2022-05-07 02:53:41.356009
3013;20.2;unavailable;2022-05-07 02:53:44.086826
3014;20.2;61;2022-05-07 02:53:44.168983
3015;20.6;61;2022-05-07 02:53:44.169245
3016;20.6;59;2022-05-07 02:53:44.169355
3017;20.7;59;2022-05-07 02:53:48.569652
3018;20.3;59;2022-05-07 02:54:21.546897
3019;20.3;60;2022-05-07 02:54:21.552700
3020;unavailable;60;2022-05-07 02:54:32.440866
3021;unavailable;unavailable;2022-05-07 02:54:32.440994
3022;unavailable;unavailable;2022-05-07 02:54:32.441154
3023;unavailable;unavailable;2022-05-07 02:54:32.441230
3024;20.3;unavailable;2022-05-07 02:54:36.186811
3025;20.3;60;2022-05-07 02:54:36.288334
3026;20.7;60;2022-05-07 02:54:36.288632
3027;20.7;59;2022-05-07 02:54:36.288732
3028;20.6;59;2022-05-07 02:55:11.627912
3029;unavailable;59;2022-05-07 02:55:36.638151
3030;unavailable;unavailable;2022-05-07 02:55:36.638299
3031;unavailable;unavailable;2022-05-07 02:55:36.638521
3032;unavailable;unavailable;2022-05-07 02:55:36.638634
3033;20.3;unavailable;2022-05-07 02:55:38.037662
3034;20.3;60;2022-05-07 02:55:38.136524
3035;20.6;60;2022-05-07 02:55:38.136788
3036;20.6;59;2022-05-07 02:55:38.136892
3037;unavailable;59;2022-05-07 02:58:49.585706
3038;unavailable;unavailable;2022-05-07 02:58:49.585887
3039;unavailable;unavailable;2022-05-07 02:58:49.586123
3040;unavailable;unavailable;2022-05-07 02:58:49.586215
3041;20.3;unavailable;2022-05-07 02:58:51.282510
3042;20.3;60;2022-05-07 02:58:51.375350
3043;20.6;60;2022-05-07 02:58:51.375623
3044;20.6;59;2022-05-07 02:58:51.375722
3045;20.2;59;2022-05-07 02:59:56.911635
3046;unavailable;59;2022-05-07 03:00:19.672997
3047;unavailable;unavailable;2022-05-07 03:00:19.673181
3048;unavailable;unavailable;2022-05-07 03:00:19.673395
3049;unavailable;unavailable;2022-05-07 03:00:19.673487
3050;20.2;unavailable;2022-05-07 03:00:23.633672
3051;20.2;60;2022-05-07 03:00:23.680209
3052;20.6;60;2022-05-07 03:00:23.680489
3053;20.6;59;2022-05-07 03:00:23.680588
3054;unavailable;59;2022-05-07 03:01:35.544806
3055;unavailable;unavailable;2022-05-07 03:01:35.544936
3056;unavailable;unavailable;2022-05-07 03:01:35.545095
3057;unavailable;unavailable;2022-05-07 03:01:35.545166
3058;20.2;unavailable;2022-05-07 03:01:38.426757
3059;20.2;60;2022-05-07 03:01:38.501862
3060;20.6;60;2022-05-07 03:01:38.502124
3061;20.6;59;2022-05-07 03:01:38.506293
3062;unavailable;59;2022-05-07 03:02:03.116050
3063;unavailable;unavailable;2022-05-07 03:02:03.116181
3064;unavailable;unavailable;2022-05-07 03:02:03.116391
3065;unavailable;unavailable;2022-05-07 03:02:03.116487
3066;20.2;unavailable;2022-05-07 03:02:07.058782
3067;20.2;60;2022-05-07 03:02:07.105176
3068;20.6;60;2022-05-07 03:02:07.105478
3069;20.6;59;2022-05-07 03:02:07.105578
3070;unavailable;59;2022-05-07 03:03:15.899899
3071;unavailable;unavailable;2022-05-07 03:03:15.900079
3072;unavailable;unavailable;2022-05-07 03:03:15.900257
3073;unavailable;unavailable;2022-05-07 03:03:15.900335
3074;20.2;unavailable;2022-05-07 03:03:18.878008
3075;20.2;60;2022-05-07 03:03:18.954280
3076;20.6;60;2022-05-07 03:03:18.954558
3077;20.6;59;2022-05-07 03:03:18.954669
3078;unavailable;59;2022-05-07 03:04:47.547797
3079;unavailable;unavailable;2022-05-07 03:04:47.547926
3080;unavailable;unavailable;2022-05-07 03:04:47.548087
3081;unavailable;unavailable;2022-05-07 03:04:47.548161
3082;20.2;unavailable;2022-05-07 03:04:49.089921
3083;20.2;60;2022-05-07 03:04:49.171187
3084;20.6;60;2022-05-07 03:04:49.171500
3085;20.6;59;2022-05-07 03:04:49.171600
3086;unavailable;59;2022-05-07 03:05:13.784026
3087;unavailable;unavailable;2022-05-07 03:05:13.784157
3088;unavailable;unavailable;2022-05-07 03:05:13.784318
3089;unavailable;unavailable;2022-05-07 03:05:13.784453
3090;20.2;unavailable;2022-05-07 03:05:17.672634
3091;20.2;60;2022-05-07 03:05:17.742096
3092;20.6;60;2022-05-07 03:05:17.742377
3093;20.6;59;2022-05-07 03:05:17.745036
3094;unavailable;59;2022-05-07 03:07:12.982112
3095;unavailable;unavailable;2022-05-07 03:07:12.982275
3096;unavailable;unavailable;2022-05-07 03:07:12.982500
3097;unavailable;unavailable;2022-05-07 03:07:12.982610
3098;20.2;unavailable;2022-05-07 03:07:16.952754
3099;20.2;60;2022-05-07 03:07:17.033747
3100;20.6;60;2022-05-07 03:07:17.034003
3101;20.6;59;2022-05-07 03:07:17.034102
3102;unavailable;59;2022-05-07 03:07:41.660730
3103;unavailable;unavailable;2022-05-07 03:07:41.660909
3104;unavailable;unavailable;2022-05-07 03:07:41.661125
3105;unavailable;unavailable;2022-05-07 03:07:41.661219
3106;20.2;unavailable;2022-05-07 03:07:45.811756
3107;20.2;60;2022-05-07 03:07:45.913395
3108;20.6;60;2022-05-07 03:07:45.913667
3109;20.6;59;2022-05-07 03:07:45.913767
3110;unavailable;59;2022-05-07 03:08:28.844850
3111;unavailable;unavailable;2022-05-07 03:08:28.844977
3112;unavailable;unavailable;2022-05-07 03:08:28.845141
3113;unavailable;unavailable;2022-05-07 03:08:28.845217
3114;20.2;unavailable;2022-05-07 03:08:29.945494
3115;20.2;60;2022-05-07 03:08:30.053168
3116;20.6;60;2022-05-07 03:08:30.053471
3117;20.6;59;2022-05-07 03:08:30.053572
3118;20.3;59;2022-05-07 03:09:09.389186
3119;unavailable;59;2022-05-07 03:11:08.700687
3120;unavailable;unavailable;2022-05-07 03:11:08.700812
3121;unavailable;unavailable;2022-05-07 03:11:08.700973
3122;unavailable;unavailable;2022-05-07 03:11:08.701049
3123;20.3;unavailable;2022-05-07 03:11:10.501927
3124;20.3;60;2022-05-07 03:11:10.548895
3125;20.6;60;2022-05-07 03:11:10.549151
3126;20.6;59;2022-05-07 03:11:10.549251
3127;unavailable;59;2022-05-07 03:11:35.126956
3128;unavailable;unavailable;2022-05-07 03:11:35.127138
3129;unavailable;unavailable;2022-05-07 03:11:35.127341
3130;unavailable;unavailable;2022-05-07 03:11:35.127415
3131;20.3;unavailable;2022-05-07 03:11:39.205693
3132;20.3;60;2022-05-07 03:11:39.282919
3133;20.6;60;2022-05-07 03:11:39.283182
3134;20.6;59;2022-05-07 03:11:39.283285
3135;20.2;59;2022-05-07 03:11:51.489699
3136;unavailable;59;2022-05-07 03:12:28.357083
3137;unavailable;unavailable;2022-05-07 03:12:28.357216
3138;unavailable;unavailable;2022-05-07 03:12:28.357442
3139;unavailable;unavailable;2022-05-07 03:12:28.357519
